review,label,
"Aneh deh masa habis top up saldo gojek malem pagi mau dipake tiba2 gopay nya tidak bisa digunakan!!!kl emang mau diblokir kenapa nunggu customer top up dulu!!!sama aja mau ngambil uang customer secara ga langsung!!!di tlp cs ga ada perubahan,coba kasih solusi untuk kejadian seperti ini,kalo emang akun diblokir kan bisa dibalikin uang customer dengan syarat kirim norek/buku tabungan customer,kl akun diblokir trs saldo ga ada kejelasan gimana pengembalian nya sama aja gojek udh NYURI UANG CUSTOMER",Akun,
"Pesan gofood 2 kali tiap pesan gbs mantau driver dengan tulisan internet mati, jelas2 tidak mati, diskon jg minimum 40rb tapi potongannya ga sesuai sama promonya",Aplikasi,
"Isi pulsa lewat gopulsa. Saldo kepotong pulsa ga masuk. Suruh nunggu 24 jam, dapet email terus tapi tidak ada aksi. Nol besar. Kalo tidak siap bikin platfrom ga usah.",Transaksi,
"Akun gk bisa dipakai setiap mau pesan tertulis server sdng diperbaiki, tlp call center gk di angkat dan kirim email jg gk digubris klo ada bintang stngh aku kasih stngh sangkin jeleknya",Aplikasi,
"Jk sudah tdk mampu kasih insentif, Jgn Potongan Komisi nya juga ikut2an naik, hampir 30% potongan komisi adlh profit management, penumpang bayar dikira mahal ke Driver, padahal Driver cuma dapat 70% belum dipotong bensin, perawatan Mobil (Oli, Kampas rem, Ban, semuanya butuh penggantian dan perawatan) Pikirkan Mitra nya dong, 5% saja sdh banyak, Sy komit rubah penilaian ke Bintang5 jika Negosiasi ini di penuhi, jika tdk, saya Matikan Apk dr tgl 20 s/d 25 Mario Mitra Gocar Jabodetabek",Layanan Pelanggan,
"Untuk pemakain goride kenapa maps nya jd berubah/ngaco,seharusnya jarak hanya 3km,sekarang mesti muter² dulu ga jelas kemana dan menjadikan jarak 10km,smakin kesini smakin buruk sistem di aplikasi,tolong segera perbaiki",Aplikasi,
"Astaghfirullah knpa aplikasi Segede gojek kok fitur nyaa goblok bgt siii. , Baru isi saldo gopay pas mau di pake mesti pasang pin gk bisa di back gk bisa di skip .. saat mengisi pin ternyata kode otp nya hrus lewat no hp gk ada pilihan lagi ke email trus gojek kesambung di email buat apaa goblok .. itu no saya yg di gojek sudah hilang trus saya mesti ke GraPARI gitu buat aktifin krtu lama saya kok ribet banget gw mau pake gopay gue skrg woy ... Knpa ini aplikasi makin lama makin anjlok sihhh",Layanan Pelanggan,
maaf kenapa saya masukin kode otp gak bs2..berx2 gak bisa mutar terus.,Aplikasi,
Saya beli pulsa lewat gopulsa pakai gopay. pulsanya gak masuk malah gopay ny kepotong.. ya gak banyak sih cman 30k tpi d posisi krisis kaya gini uang 30k itu sangat besar menuruut sya Kecewa lah,Transaksi,
Susah upgrade !! . Kalian ga ngerti hp yang custemer kalian punya bukan hp bagus semua ! . Ada banyak yang memakai hp yang kameranya burik ! . Kaya aplikasi ini ! Tidak ada opsi selain aplikasi ? ke gray gojek tidak bisa membantu peng upgradean ? . Cukup terima kasih ! Lebih baik perbaiki segera !,Aplikasi,
Saya dapet vocher unlimited. Potongan hingga 20 rb max belanja 30 rb. Dan tidak ada S&k nya. Mau ordrr 1jt x mau order 3 jt x. Tp kenpa ini akun saya di bekukan baru order 14 kali. Dengan alasan pemesanan yg tidak wajar. Mksdnya apa pemesanan tidak wajar .??????? Orang gua bayar pakai gopay. Bnr bnr anjing ni yg bikin program vocher unlimited. Bisa gua tuntut juga ni aplikator. Gua sampe top up 1jt lebih buat gunain vocher. . Dan alhasil sprti ini. Parahhh,Akun,
"Mohon bantuannya Mengenai Payletter Saya sangat kecewa Saya kemrin hanya salah tekan menggunakan payletter, setelah saya balikkan untuk tidak menggunakan dan saya tidak menggunakan payletter dan saya membayar pesanan secara cash kepada driver tetapi ketika saya cek ada notif bahwa saya sudah memiliki tagihan payletter 39.000. Dan sekarang saya sudah dikenakan denda 10.000 . Mohon bantuannya Saya sudah komplain ke email juga sampai sekarang tidak ada balasan sama sekali.",Transaksi,
Saya pernah ganti nama bisa sekarang mau ganti nama lagi pasti ada tulisan eror tolong aplikasinya di perbaik lagi,Aplikasi,
"Saya kecewa , karena akun saya di banned padahal itu bukan kesalahan saya , saya mau order , banyak drivernya yang berkali kali minta batalkan pemesanan , yang kenak banned ya saya.",Akun,
Kemaren Saya Ganti Nama Trus Mau Di Ganti Lagi Ko Gabisa yh tolong lah di perbaruin lgii ganti nama dua kli ko ga bisa,Aplikasi,
Bagaimana sih pihak gojek saya mau login dan sudah memasukkan no tlp saya yang benar tapi belum juga menerima kode OTP nya,Aplikasi,
Ini kenapa sih saldo gua kekurang 17k padahal saya GK beli apa Tolonglah kepada aplikasi gojek🙏 mohon jangan selalu ada pembajakan saldo saya rugi nih,Transaksi,
Aplikasi custumer sekarang agak bingung... Mau pesan gofood harus ngetik nama restonya... Kurasa bagus yg kmren ada fitur terdekat jadi tinggal milih menu kesukaan,Aplikasi,
Saya tarik ke akun bank kok belom masuk?,Transaksi,
"Tolong lah pt GI kalok orang order itu sharusnya yg terdekat yg nyantol bukan malah yg jauh gitu, jadi berangkat kerja orang pada telat smua nya, hadeh hadeh",Layanan Pelanggan,
"Kenapa kalau saya order gojek selau dapat yg jauh, padahal di dekat wilayah saya banyak driver yg mangkal Kadang harus menunggu agak lama, paling cepat 6 menit, Tolong di perhatikan yaa",Layanan Pelanggan,
Susah banget sih verifikasi ktp nya hampir 10 kali balikan tetep gak di terima,Akun,
"Kenapa nomer OTP untuk mmbut PIN kok susah terkirim ke nomer ponsel saya, padahal nomer sudah bener dan tidak ada masalah. Saya sulit memesan driver. Ini mengurangi waktu saya saja. Terimakasih.",Aplikasi,
"Susah banget masukin kode otp nya padahal udah bener tapi tetep aja ""sepertinya kode vertivikasi yang anda masukan salah""😡😡😡😠😭padahal lagi perlu baru download😭😭😭😭😭😭😡😠",Aplikasi,
error teruuussss.. posisi sukabumi tp titik nya di jakarta.. bukan sekali dua kali kaya gitu.. sering bahkan sering bangettttttttt,Aplikasi,
Kalo bisa di tambahin buat isi token listrik dong..,Aplikasi,
"Apk nya jadi berat padahal jaringan Tel***sel paling bagus, dan ram 2gb, tapi suka nge hank.. tolong dipikirin gimana kalo ada customer pake hp di bawah 2gb jadi susah untuk order, yg jadina uninstall dan beralih ke apk sebelah.",Aplikasi,
Tolong dong. Saya gabisa masuk apk gojek Padahal saya masih ada saldo yg lumayan dan sudah sering saya instal uninstal tapi tetep gabisa masuk untuk memesan Malah tbtb keluar sendiri,Aplikasi,
"Kalo gak mau ngasih voucher yang ngomong, jangan voucer sdh berhasil tau2 ilang kaya tukang sulap gojek, mau bangkrut apah kalah bersaing dengan grab",Layanan Pelanggan,
Payahh lah.gua beli paket Di Myim3 Pembayaran melalui gopay . Padahal Sudah Jelas Di Myim3 Pembelian Gagal Karna ada Kesalahan . Ehh Gopay Gua Kepotong Sampe sekarang belom Balik balik Huhhhhh payahhh lahhh payahhh,Transaksi,
"Banyak drever gojek yg pakainya kurang pantas,cuma celana pendek sendal jepit,kaya orang mau ke sawah",Layanan Pelanggan,
"Beda seperti dulu , ada driver di dpn hidung malah dapat driver di balik pantat , setiap order gojek selalu dpt driver yg jauh , kl ada shortcut / driver tau ada shortcut bisa cepat tiba nya , kl gak ada shortcut dan gak tau ada shortcut driver harus memutar jauh ,padahal saya ingin cepat , driver yg radius 100m dari saya loo byk , kenapa harus yg di atas 1 km yg dpt order an saya , IT nya goblok , bikin sistem nyusahin driver dan castamer",Layanan Pelanggan,
Kenapa saya upgrade gopay dengan SIM gagal terus tolong bantuannya,Akun,
Kenapa saya upgrade gopay plus lama sekali prosesnya?,Akun,
"Setelah update aplikasi yg fitur baru malah gak nyaman. Sebagai pemakai jasa paylater sy ga tau berapa sisa saldo saya. Gimana nanti saat saya mau bayar, jadi lebih ribet krna ga tau berapa saldo yg telah terpakai. Padahal paylater udah bagus, sy jg selalu bayar tepat waktu. Tapi fiturnya malah dibuat gak nyaman bgni.",Aplikasi,
Kenapa yaa akun gojek saya ga bisa dipakai.. padahal gopay ada saldonya.. tiap mau pesan selalu dibilang server sibuk.. mohon dong bantuannya,Aplikasi,
Udah 3 hari saya isi gopay belum masuk ke gopay saya... saya udh kirim leat email masih blm ada tanggapan,Transaksi,
"Kalau kasih promo tuh yang jelas masa voucher udah di klaim eh malah ditarik lagi,, kalo eman gak niat bikin promo ya mending gak usah daripada membohongi public",Layanan Pelanggan,
"Kok sekarang gak bisa sih pake SIM untuk upgrade apk Gopay nya, Belum punya E-KTP aku. Masih pegang yang sementara, tolong lah buka lagi biar bisa pake SIM",Akun,
"Tadi order chatime,masih aja ada DRIVER make gunduruwo (tuyul).kata y GOJEK mau basmi seperti itu,ternyata oh ternyata masih berkeliarannya tuyul..tuyul...",Layanan Pelanggan,
Seharusnya pendaftaran nya harus sekalian verifikasi KTP untuk meminimalisir kejadian order fiktif. Kasian para driver jika banyak yang mendapat order fiktif seperti itu,Layanan Pelanggan,
"Sgt kecewa.. Sy pegguna Paylater baru, Tp kenapa ada denda per hari 2rb, tnp pemberitahuan ke cs sblumnya. Dan jika saldo Gopay sy tdk ckp utk membyr denda ataupun tagihan Paylater. Knp tdk ada pemberitahuan jg. Hrs nya saldo Gopay cs bisa lgsng terptong sesuai tagihan. Knp seolah2 menunggu terlambat agr konsumen kena denda Tiba2 sdh main denda2 sj. Jk sprti ini Gojek terkesan sprti ""menjebak konsumen"" Tagihan 6rb, tp denda jg 6rb.. Pdhl saldo Gopay sy msh ada 5rb. Cm kurang 1rb, hrs byr denda!!",Transaksi,
"Apk saya dari kemaren kenapa si eror mulu,mau servernya sibuk kek apa kek setiap hari begitu sampe saya waktu itu hampir kaga bisa pulang sekolah...tolong di perbaiki lagi aplikasinya ya¡¡!!!",Aplikasi,
"Apaan ini habis di update buka gojek ""yah,internet mati"" ndasmuuu internet mati. Orang sinyal fine fine aja. Udah gitu nandain lokasi ga pernah bener, kesian tukang gojeknya. Ga ngerti lagi dahhhh hancur ambyarrrrrrrrrr. Ga nyaman banget.",Aplikasi,
"Untuk manajemen PT GOJEK INDONESIA untuk saat sperti ini kalau bisa jngan di buat pemerataan order , kembalikan sistem sprti semula karna di saat sprti ini mereka membutuhkan order yang layak Terimakasih. Tengok lah ke bawah jangan hanya tengok ke atas saja",Layanan Pelanggan,
"Sistem pemerataan order, 1 jam 1 order, bahkan 2 jam 1 order, sangat merugikan driver yg pekerjaan nya hanya di ojol, sedangkan yg sambilan merasa adil dgn pemerataan order ini, saya sangat keberatan dengan sistem ini krna hanya mencari uang dr ojol",Layanan Pelanggan,
Tolong tambahkan metode top up gopay dengan cara metode pembayaran menggunakan Pulsa dong min,Aplikasi,
"Gojek saya eror tolong bantuan nya, kenapa kok gojek saya padat merayap",Aplikasi,
Server untuk Chat nya sekarang susah alias lemot buanget,Aplikasi,
"Biaya berlangganan yang awalnya cuma 12,5 ribu di bulan maret, tiba2 menjadi 49 ribu di bulan april TANPA pemberitahuan",Layanan Pelanggan,
"Banyakin vhocer lagi kaya dulu'biar kami ga kelaparan diam di rumah,dan memberi order juga buat drivernyah",Layanan Pelanggan,
"Apk sampah. Baru instal .baru daftar. Pas mau make "" akun anda di blokir sementara,silahkan hubungi layanan pelanggan"""" apk aneh. Apk gak mutu.",Akun,
Saya udah topup baru saja tapi saldonya g masuk balikin uang saya,Transaksi,
"saya mendapatkan driver yg kurang sopan, sudah menunggu lama ternyata tiba² di cancel trus pernah waktu itu drivernya sudah di ancer² & sudah di kasih nomer yg punya toko masih krng jelas & omongannya kasar. Mohon driver seperti itu tidak usah di pakai daripada hanya membuat kita kecewa",Layanan Pelanggan,
Saya top up saldo gopay tapi kok tidak bertambah ya.. tolong bantu saya,Transaksi,
Habis top up 25000 mau pesan makanan eh tiba2 dompet terkunci gopay tidak bisa di pakai!!!suruh telpon cust service sudah saya telpon katanya mau di buka blokir tp apa??sampai 1 bulan lebih gk bisa di pakai!!!mubadzir saldo gopay saya!!!,Akun,
Kayak mana sih lokasi sudah di aktifkan tapi masih di pinta terus dan ngak bisa buat bukak Gofood dan lainya terus muncul aktifkan lokasi tolong dong di perbaiki biar makin kesini ngak kecewa,Aplikasi,
"Kalo saya pesen lewat aplikasi hp saya pasti selaly lebih mahal 5000 dr kalo pesen di hp temen, misal sama2 ke tempat x kami berdua, dia kena 6000 sy kena 11000. Ga gimana2 cuman sy merasa diperlakukan tidak adil aja sama gojek.",Layanan Pelanggan,
Akun saya kok kena suspend padahal belum pernah transaksi,Akun,
Knapa saya g bisa buat order... Padahal sudah saya perbarui... Sudah saya hapus masih g bisa buat order.,Aplikasi,
Ko top up diamond bigo nya masih belum masuk sih udh hampir 2 jam tumben bgt inibmasalah dmna nya sih di bigo nya apa di gopay nya??,Transaksi,
Gopay gimana nih ngisi saldo 50rebu ga masuk2 padahal berhasil lho status nya... terus jawabannya apa???????? Iya tau status berhasil tapi saldo ga nambah!!!!!!!!,Transaksi,
"setelah upgrade aplikasi tidak bisa digunakan,keterangannya lokasi tidak di temukan,parahnya kalau buka gosend,langsung close apk ini.",Aplikasi,
"Tampilan gofood nya enakkan yg lama,yg baru bingung pilih restorannya,harus ngetik dulu,enakan yg lama ada yg terdekat,ada yg 24 jam,ada yg terlaris,,,",Aplikasi,
"Assalamualaikum klo bisa akun customer gojek di verifikasi muka juga, seperti driver pakai verifikasi muka, buat hindarin dr opik,penipuan dll. biar smua g kena tipu",Layanan Pelanggan,
"Saya tidak bisa memesan go ride, saat akan mengetik tempat tujuan tiba-tiba kembali ke beranda. Sudah say unistal lalu instal lagi tetap saja tidak bisa. Padahal sebelumnya tidak. Saya juga sudah isi go pay. Saya sangat kecewa. Mohon tanggapannya. Terimakasih",Aplikasi,
Aplikasinya bagus. Tapi kenapa tiba-tiba rusak saat saya melakukan pesanan.,Aplikasi,
Gojek makin hari tidak terkontrol banyak kendaraan motor tidak sesuai aplikasi dan jenis motor apa yng tertera di aplikasi yng datang lain malah lebih jelek jenis motornya dan pakaian drivernya compang camping mohon segera di tertibkan boss,Layanan Pelanggan,
"Upgrade ke gojek plus ga statusnya pending terus padahal udah berbulan-bulan, jadi ga bis transaksi",Akun,
Gimana ini sudah upgrade berkali kali gak bsa ditolak terus buat pencairan insentif prakerja jugak,Akun,
"Gak enak udh gak ada promo goride lagi!,mending gw naik motor sendiri mana mahal lagi kalo naik goride tanpa promo sehari bisa 20-30 rb",Layanan Pelanggan,
Banyak penipu anjir aplikasi sangat gak safety ini . langsung dari nomor go-jek nya. Semua data pribadi yang terdaftar di gojek bisa diketahui pihak penipu. Males pake gojek skrg ini jadinya. Untung gak bego.,Layanan Pelanggan,
sblumnya saya tu pemakai aplikasi gojek tapi skrg gojek mengecewakan sayaa lokasi tempat saya gak bisa terdeteksi,Aplikasi,
"Saldo ga masuk , padahal notif transfer berhasil. Cacad ngerugiin . Skarang siapa yg tanggung jawab ? Kagak ada . Hilang gitu aja",Transaksi,
Knp saldo paylater saya dblokir????? Baru d acc 100rb&blm dpakai.,Akun,
Maaf Kak Cara Upgrade Akun Gojek Ke Premium Untuk Pelajar Tanpa Ktp Bisa Gk Yah???,Akun,
Ini kenapa ya aplikasinya gamau kebuka trs? Akhirnya saya uninstall trs install lg baru bisa kebuka dan bisa di gunakan tp hanya satu kali setelah keluar ga bisa login lg. Terus aja gitu install trs uninstall setiap mau pakai. Habislah kuota gara2 satu aplikasi ini. Terus saya baca banyak keluhan dr pelanggan tp akhir2 ini tidak ada balasan dr pihak gojek. Kepada pihak gojek mohon tindak lanjutnya. Terimakasih.,Aplikasi,
"Gilaaa..ngeriii mulut CS nya gojek!!!! gra"" telat bayar paylater ky punya utang jutaan!!! ngomong nya pada ga sopan,bentak"".parahhhh Mending ganti deh semua CS nya saran saya,yg tau etika dan yg pernah masuk bangku sekolah! Ato sma keluarga nya ga pernah d ajarin sopan santun kli.ga kebayang klo yg lu"" tagih org tua kuwalat lu sinting!!!!",Layanan Pelanggan,
"Saya udah coba ikutan paylater disetujui tapi tidak bisa digunakan fiturnya, padahal saya pelanggan setia go food. Selalu saya order dari gojek",Aplikasi,
Tarif naik mulu wa mau demo ni mogok gojek kalo udah turun gojek lagi...,Layanan Pelanggan,
Aplikasi sekarang bikin bingung!!! Mau cek gopay gatau dimana! Lebih baik yg dulu desain app nya. Dan tolong drivernya motornya di rawat jangan dibawah 6tahun ke bawah,Aplikasi,
"Mohon di acc dong,,,😏😏😏 daftar gopay !! saya udah kirim pto ktp dan selfi dari kemaren masih dalam proses terus 😡😡",Akun,
"Ongkir sekarang mahal , mending grab normal ongkir",Layanan Pelanggan,
"Kenapa saya tdk bisa pakai aplikasi goride dan gocar saya.. Selalu muncul aplikasi terhenti,padahal sebelumnya tdk ada masalah dan saya pengguna lama. Saya sudah update,coba instal ulang tetap tdk bisa.mohon solusi.",Aplikasi,
"Kendaraan yang di pakai tidak sesuai terlalu tua kendaraanya untuk kejar waktu tidak bisa bila drive meniliki speda motor yg tua Dan perbedaan gofood y Driver milih"" barang yg di bawa baru driver y mau",Layanan Pelanggan,
"Kacau bgt ya Go Food. Masa iya saya kepencet order di Burger King, ga bisa di Cancel. Mana ga bisa nambah pesenan lain pula. Mana lokasinya salah. Kalo gw ga kasihan sm drivernya, udah gw diemin tuh orderan. Mampus mampus si drivernya ga bakal dpt orderan kan selama masih nyangkut di order gw.... Bikin kebijakan yg Logis dong GOJEK. KALO FASILITAS CANCEL GA BISA. GIMANA KALO ADA KASUS KEPENCET ANAK ORG GA SENGAJA? YG KEPESEN SAMPE PULUHAN JUTA RUPIAH?? CB DIRENUNGKAN.",Aplikasi,
"Saya tarik saldo dari app driver saya ko ga masuk ke app castamer saya, uang saya nya ke mana yah",Transaksi,
Bintang satu aja. Abisnya kesel setiap pesen gojek drivernya slalu minta cancel sekalinya dapet malah yg mabuk2an . Udah gtu muka sama profil gojek beda. Tolong lebih ditindak lagi supaya konsumen juga puas,Layanan Pelanggan,
Pelayanan nya agak kurang baik driver nya kadang suka susah untuk di hubungi,Layanan Pelanggan,
